source_language,source_text,translated_text
"deu_Latn","fidget adventskalender 2025","2025年解压小玩具圣诞倒数日历"
"deu_Latn","holzkiste für adventskalender","用于圣诞倒数日历的木箱"
"deu_Latn","häkel-adventskalender","钩针编织的圣诞倒数日历"
"deu_Latn","izoel adventskalender","izoel 圣诞倒数日历"
"deu_Latn","karten adventskalender 2025","2025年圣诞倒数日历卡片"
"deu_Latn","lego adventskalender 2025 marvel","乐高2025年漫威圣诞日历"
"deu_Latn","look fantastic adventskalender","看起来很棒的圣诞日历"
"deu_Latn","mann adventskalender","曼恩圣诞日历"
"deu_Latn","meerschweinchen adventskalender","仓鼠圣诞倒数日历"
"deu_Latn","nerd adventskalender","书呆子圣诞倒数日历"
"deu_Latn","papiertüten für adventskalender","用于圣诞倒数日历的纸袋"
"deu_Latn","peanuts adventskalender 2025","2025年花生圣诞日历"
"deu_Latn","rituals adventskalender classic","rituals 圣诞倒数日历 经典款"
"deu_Latn","ross antony adventskalender","罗斯·安东尼圣诞倒数日历"
"deu_Latn","weihnachtskalender 2025 erwachsene","2025年成人圣诞日历"
"deu_Latn","weihnachtskalender marzipan","圣诞日历 榛子糖"
"deu_Latn","adventskalender 2025 büro","2025年办公用品圣诞日历"
"deu_Latn","adventskalender 2025 k pop demon hunters","2025年圣诞倒数日历 K-pop 恶魔猎人"
"deu_Latn","adventskalender 2025 kosmos","2025年宇宙圣诞日历"
"deu_Latn","adventskalender 2025 männer angeln","2025年圣诞倒数日历 男士 钓鱼"
"deu_Latn","adventskalender 2025 toblerone","2025年圣诞倒数日历 塔伯隆巧克力"
"deu_Latn","adventskalender ddr 2025","2025年东德风格圣诞倒数日历"
"deu_Latn","adventskalender exit kinder","圣诞倒数日历 退出 儿童"
"deu_Latn","adventskalender klassisch","经典圣诞倒数日历"
"deu_Latn","adventskalender klebezahlen","圣诞倒数日历粘贴数字"
"deu_Latn","adventskalender monstertruck","圣诞倒数日历怪兽卡车"
"deu_Latn","adventskalender ohne füllung","无填充物的圣诞倒数日历"
"deu_Latn","adventskalender ronaldo","圣诞倒数日历 罗纳尔多"
"deu_Latn","adventskalender schlümpfe","圣诞倒数日历小糖果"
"deu_Latn","adventskalender tür","圣诞日历门"
"deu_Latn","adventskalender von lindt","林德特的圣诞倒数日历"
"deu_Latn","adventskalender werkzeug kinder","圣诞日历 工具 儿童"
"deu_Latn","adventskalender wissen","圣诞倒数日历 知识"
"deu_Latn","adventskalender zum befüllen pappe","可填充的圣诞倒数日历（纸板）"
"deu_Latn","feinkost adventskalender 2025","精致食品 圣诞倒数日历 2025"
"deu_Latn","gondel adventskalender","雪橇圣诞倒数日历"
"deu_Latn","halloren adventskalender","哈罗伦圣诞倒数日历"
"deu_Latn","heiße schokolade adventskalender","热巧克力圣诞倒数日历"
"deu_Latn","keto adventskalender","生酮节礼日历"
"deu_Latn","lego adventskalender 2025 harry potter","乐高2025年哈利波特圣诞日历"
"deu_Latn","mädchen adventskalender 12 jahre","女孩圣诞倒数日历 12岁"
"deu_Latn","new york adventskalender","纽约圣诞倒数日历"
"deu_Latn","pink box adventskalender 2025","粉色盒子2025年圣诞倒数日历"
"deu_Latn","stein adventskalender","stein adventskalender"
"deu_Latn","weihnachtskalender 2025 tee","2025年圣诞日历茶"
"deu_Latn","weihnachtskalender damen","女士圣诞日历"
"deu_Latn","adventskalender 2025 eltern","2025年圣诞倒数日历 父母"
"deu_Latn","adventskalender 2025 junge 4 jahre","2025年圣诞倒数日历 4岁儿童"
"deu_Latn","adventskalender 2025 make up essence","2025年圣诞倒数日历 化妆水精华"
"deu_Latn","adventskalender 2025 one piece","2025年圣诞倒数日历 一件"
"deu_Latn","adventskalender 2025 schokolade erwachsene","2025年圣诞倒数日历 巧克力 成人"
"deu_Latn","adventskalender buch 2025","2025年圣诞倒数日历书"
"deu_Latn","adventskalender für buchliebhaber","书籍爱好者的圣诞日历"
"deu_Latn","adventskalender für freund","朋友用的圣诞倒数日历"
"deu_Latn","adventskalender für paar","圣诞倒数日历（成对装）"
"deu_Latn","adventskalender hannover 96","圣诞日历 Hannover 96"
"deu_Latn","adventskalender häkeln 2025","2025年编织圣诞日历"
"deu_Latn","adventskalender jungs 11 jahre","圣诞倒数日历 男孩 11岁"
"deu_Latn","adventskalender manhattan 2025","2025年曼哈顿圣诞倒数日历"
"deu_Latn","adventskalender my little pony","圣诞倒数日历 我的小马驹"
"deu_Latn","adventskalender pflege mädchen","圣诞倒数日历 护肤 女孩"
"deu_Latn","adventskalender schnaps 2025","2025年圣诞倒数日历烈酒"
"deu_Latn","adventskalender selber befüllen stoff","自制圣诞日历填充布料"
"deu_Latn","adventskalender spiele erwachsene","圣诞日历游戏 成人"
"deu_Latn","adventskalender wellness 2025","2025年养生圣诞倒数日历"
"deu_Latn","christliche adventskalender","基督教圣诞倒数日历"
"deu_Latn","durex adventskalender 2025","杜蕾斯圣诞倒数日历 2025"
"deu_Latn","gesunde adventskalender","健康圣诞降临日历"
"deu_Latn","kleine tüten adventskalender","小袋子的圣诞倒数日历"
"deu_Latn","kleines böses buch adventskalender","小恶魔书圣诞日历"
"deu_Latn","kleinigkeiten für adventskalender junge","小物件用于圣诞倒数日历 年轻人"
"deu_Latn","moonshine adventskalender","私酿酒圣诞日历"
"deu_Latn","nimms funny adventskalender","有趣的尼姆斯圣诞倒数日历"
"deu_Latn","schleich - adventskalender","施莱赫 - 圣诞倒数日历"
"deu_Latn","zeichnen adventskalender 2025","绘制2025年圣诞倒数日历"
"deu_Latn","adventskalender 16 jahre mädchen","圣诞倒数日历 16岁 女孩"
"deu_Latn","adventskalender 2025 asambeauty","2025年圣诞倒数日历 asambeauty"
"deu_Latn","adventskalender 2025 fc bayern münchen","2025年拜仁慕尼黑足球俱乐部圣诞倒数日历"
"deu_Latn","adventskalender 2025 für erwachsene","2025年成人圣诞倒数日历"
"deu_Latn","adventskalender 2025 getränke","2025年圣诞倒数日历饮品"
"deu_Latn","adventskalender 2025 jungen 14 jahre","2025年圣诞倒数日历 14岁少年"
"deu_Latn","adventskalender ab 2","圣诞倒数日历 从2岁起"
"deu_Latn","adventskalender artdeco","圣诞日历 ArtDeco"
"deu_Latn","adventskalender audi","奥迪圣诞倒数日历"
"deu_Latn","adventskalender chips pringles","圣诞日历薯片品客"
"deu_Latn","adventskalender elektriker","圣诞日历电工"
"deu_Latn","adventskalender für jungs ab 10","适合10岁以上男孩的圣诞倒数日历"
"deu_Latn","adventskalender für katzen 2025","2025年猫咪圣诞倒数日历"
"deu_Latn","adventskalender jugendliche jungen","圣诞倒数日历 年轻人 青少年"
"deu_Latn","adventskalender jurassic park","侏罗纪公园圣诞日历"
"deu_Latn","adventskalender kinder schmuck","圣诞倒数日历 儿童 饰品"
"deu_Latn","adventskalender kosmetik frauen","圣诞日历 化妆品 女性"
"deu_Latn","adventskalender motivation","圣诞倒数日历 励志"
"deu_Latn","adventskalender puppenzubehör","圣诞日历玩偶配件"
"deu_Latn","adventskalender reiter","圣诞倒数日历 Reiter"
"deu_Latn","adventskalender salzige snacks","圣诞倒数日历咸味零食"
"deu_Latn","adventskalender werdender papa","准爸爸的圣诞日历"
"deu_Latn","adventskalender zum befüllen groß xxl","可填充的大号XXL圣诞倒数日历"
"deu_Latn","axe adventskalender 2025","axe adventskalender 2025"
"deu_Latn","badekugeln adventskalender","浴球 圣诞倒数日历"
"deu_Latn","camping adventskalender","露营圣诞倒数日历"
"deu_Latn","cola adventskalender","可乐圣诞倒数日历"
"deu_Latn","die besten adventskalender","最好的圣诞倒数日历"
"deu_Latn","dresdner essenz adventskalender 2025","德累斯顿精华2025年圣诞倒数日历"
"deu_Latn","experimentier adventskalender","实验性圣诞倒数日历"
"deu_Latn","garten adventskalender","花园圣诞日历"
"deu_Latn","happy sprinkles adventskalender","快乐糖霜圣诞倒数日历"
"deu_Latn","katjes adventskalender","katjes 圣诞倒数日历"
"deu_Latn","lego adventskalender ninjago","乐高 圣诞倒数日历 荷兰忍者龟"
"deu_Latn","mama adventskalender 2025","mama 2025年圣诞倒数日历"
"deu_Latn","my hero academia adventskalender","我的英雄学院圣诞日历"
"deu_Latn","riesen adventskalender","巨型圣诞倒数日历"
"deu_Latn","ronaldo adventskalender","罗纳尔多圣诞倒数日历"
"deu_Latn","schmuck adventskalender 2025 gold","2025年黄金饰品圣诞倒数日历"
"deu_Latn","spielzeug adventskalender für kinder","儿童玩具圣诞倒数日历"
"deu_Latn","verrückte adventskalender","疯狂的圣诞倒数日历"
"deu_Latn","wurstbaron adventskalender","wurstbaron 圣诞倒数日历"
"deu_Latn","adventskalender 2025 2 jahre","2025年圣诞倒数日历 2年"
"deu_Latn","adventskalender 2025 blumen","2025年圣诞倒数日历 花卉"
"deu_Latn","adventskalender 2025 lind","2025年圣诞倒数日历 林德"
"deu_Latn","adventskalender 2025 männer nivea","2025年尼维达男士圣诞倒数日历"
"deu_Latn","adventskalender 2025 peppa wutz","2025年佩帕猪历险记圣诞倒数日历"
"deu_Latn","adventskalender 2025 sugargang","2025年圣诞倒数日历 sugargang"
"deu_Latn","adventskalender asiatische süßigkeiten","圣诞倒数日历 亚洲糖果"
"deu_Latn","adventskalender drachenzähmen leicht gemacht","圣诞倒数日历 轻松驯龙"
"deu_Latn","adventskalender faultier","圣诞倒数日历破损"
"deu_Latn","adventskalender für arbeitskollegen","给同事的圣诞倒数日历"
"deu_Latn","adventskalender gedichte","圣诞倒数日历 诗歌"
"deu_Latn","adventskalender harry potter socken","哈利波特圣诞倒数日历 袜子"
"deu_Latn","adventskalender kinder 4 jahre junge","儿童（4岁及以上）圣诞倒数日历"
"deu_Latn","adventskalender kinder jungen","圣诞倒数日历 儿童款"
"deu_Latn","adventskalender korean skincare","圣诞日历 韩国护肤"
"deu_Latn","adventskalender mon cheri","圣诞倒数日历 mon cheri"
"deu_Latn","adventskalender superhelden","圣诞倒数日历 超级英雄"
"deu_Latn","adventskalender zum befüllen blau","可填充的圣诞倒数日历（蓝色）"
"deu_Latn","adventskalender zum rubbeln","刮刮乐式圣诞倒数日历"
"deu_Latn","bauernhof adventskalender","农家圣诞日历"
"deu_Latn","exit adventskalender 2025 buch","2025年圣诞倒数日历书籍"
"deu_Latn","füllung adventskalender jungs","填充物 圣诞倒数日历 男孩"
"deu_Latn","invisibobble adventskalender","隐形橡皮鸭圣诞日历"
"deu_Latn","karls erdbeerhof adventskalender","卡尔士草莓农场圣诞倒数日历"
"deu_Latn","lindt lindor adventskalender 2025","林德特林多尔2025年圣诞倒数日历"
"deu_Latn","minions adventskalender","小黄人圣诞倒数日历"
"deu_Latn","plus plus adventskalender 2025","2025年圣诞倒数日历 加号加号"
"deu_Latn","puzzle you adventskalender","拼图圣诞倒数日历"
"deu_Latn","schottland adventskalender","苏格兰圣诞倒数日历"
"deu_Latn","steine adventskalender","石头圣诞倒数日历"
"deu_Latn","adventskalender 2025 10 jahre","2025年圣诞倒数日历 10周年"
"deu_Latn","adventskalender 2025 frauen nivea","2025年尼维达（Nivea）女性圣诞倒数日历"
"deu_Latn","adventskalender 2025 für teenies","2025年青少年圣诞倒数日历"
"deu_Latn","adventskalender 2025 jean und len","2025年圣诞倒数日历 Jean und Len"
"deu_Latn","adventskalender 2025 kinder baden","2025年圣诞倒数日历 儿童 泡澡"
"deu_Latn","adventskalender 2025 men","2025年男士圣诞倒数日历"
"deu_Latn","adventskalender 2025 männer protein","2025年圣诞倒数日历 男士 蛋白质"
"deu_Latn","adventskalender 2025 xxl","2025年圣诞倒数日历 XXL"
"deu_Latn","adventskalender 3 jährige","圣诞倒数日历 3岁"
"deu_Latn","adventskalender aussergewöhnlich","非凡的圣诞倒数日历"
"deu_Latn","adventskalender bart","圣诞倒数日历 胡须"
"deu_Latn","adventskalender befüllen ideen männer","圣诞倒数日历填充创意 男士"
"deu_Latn","adventskalender computer","圣诞倒数日历 电脑"
"deu_Latn","adventskalender dresdner essenz","圣诞倒数日历 德累斯顿精华"
"deu_Latn","adventskalender elsa eiskönigin","圣诞倒数日历 爱莎 冰雪奇缘"
"deu_Latn","adventskalender füllideen","圣诞日历填充创意"
"deu_Latn","adventskalender für 12 jährige jungs","12岁男孩的圣诞倒数日历"
"deu_Latn","adventskalender für kolleginnen","女同事的圣诞倒数日历"
"deu_Latn","adventskalender für mamas","妈妈的圣诞倒数日历"
"deu_Latn","adventskalender garnier","加尼尔圣诞倒数日历"
"deu_Latn","adventskalender kinder baden","圣诞倒数日历 儿童沐浴"
"deu_Latn","adventskalender kinder jungs","圣诞倒数日历 儿童 男孩"
"deu_Latn","adventskalender m asam","圣诞倒数日历 m asam"
"deu_Latn","adventskalender pferde reiter","圣诞倒数日历 马 骑士"
"deu_Latn","adventskalender playmobil polizei","圣诞倒数日历 playmobil 警察"
"deu_Latn","adventskalender schwarzer tee","圣诞倒数日历 黑茶"
"deu_Latn","adventskalender schweden","圣诞日历 瑞典"
"deu_Latn","adventskalender swarovski","圣诞倒数日历 施华洛世奇"
"deu_Latn","adventskalender zubehör","圣诞日历配件"
"deu_Latn","d&d adventskalender","d&d 圣诞倒数日历"
"deu_Latn","fcb adventskalender 2025","fcb 圣诞倒数日历 2025"
"deu_Latn","inhalt für adventskalender männer","圣诞倒数日历内容（男性适用）"
"deu_Latn","invisibobble adventskalender 2025","隐形bobble2025年圣诞倒数日历"
"deu_Latn","kleine adventskalender 2025","2025年小圣诞倒数日历"
"deu_Latn","koch adventskalender 2025","2025年烹饪圣诞日历"
"deu_Latn","lego disney adventskalender 2025","乐高迪士尼2025年圣诞倒数日历"
"deu_Latn","manhattan adventskalender","曼哈顿圣诞倒数日历"
"deu_Latn","manner adventskalender","manner adventskalender"
"deu_Latn","monster high adventskalender 2025","怪兽高中2025年圣诞倒数日历"
"deu_Latn","mymuesli adventskalender","mymuesli 圣诞倒数日历"
"deu_Latn","overthinker adventskalender","过度思考者圣诞倒数日历"
"deu_Latn","playboy adventskalender 2025","playboy 2025年圣诞倒数日历"
"deu_Latn","pringels adventskalender","品客圣诞倒数日历"
"deu_Latn","reese's adventskalender","瑞斯甜品圣诞日历"
"deu_Latn","rubbel adventskalender 2025","2025年刮刮乐圣诞倒数日历"
"deu_Latn","räucherstäbchen adventskalender","香薰蜡烛圣诞倒数日历"
"deu_Latn","stranger things funko pop adventskalender 2024","《怪奇物语》趣酷玩偶2024年圣诞倒数日历"
"deu_Latn","säckchen adventskalender groß","小袋子 圣诞倒数日历 大号"
"deu_Latn","wolle adventskalender 2025","羊毛圣诞倒数日历 2025"
"deu_Latn","adventskalender 2025 elektronik","2025年电子圣诞日历"
"deu_Latn","adventskalender 2025 f1","2025年圣诞倒数日历 f1"
"deu_Latn","adventskalender 2025 kinder 7 jahre","2025年圣诞倒数日历 儿童 7岁"
"deu_Latn","adventskalender 2025 kpop","2025年圣诞倒数日历 kpop"
"deu_Latn","adventskalender 2025 playstation","2025年圣诞倒数日历 playstation"
"deu_Latn","adventskalender 2025 zeichnen","2025年圣诞倒数日历 画画"
"deu_Latn","adventskalender ab 12 jahre junge","12岁以上青少年的圣诞倒数日历"
"deu_Latn","adventskalender alkohol 2025","2025年酒精圣诞日历"
"deu_Latn","adventskalender armbänder","圣诞日历手链"
"deu_Latn","adventskalender experimente ab 6","圣诞倒数日历 实验 从6岁起"
"deu_Latn","adventskalender für geschwister","兄弟姐妹用的圣诞倒数日历"
"deu_Latn","adventskalender kiste personalisiert","个性化定制的圣诞倒数日历盒"
"deu_Latn","adventskalender koro 2025","2025年圣诞倒数日历 Koro"
"deu_Latn","adventskalender minions","圣诞倒数日历小黄人"
"deu_Latn","adventskalender pflege männer","圣诞倒数日历 护肤 男士"
"deu_Latn","adventskalender revolution","圣诞倒数日历革命"
"deu_Latn","adventskalender sherlock holmes","圣诞倒数日历 福尔摩斯"
"deu_Latn","adventskalender socken zum befüllen","圣诞倒数日历袜子（可填充）"
